Classifier,Alpha Value,Cross_Val folds,N° Neighbors,Prediction Period,Parsing Day range,Score Std,Score average
Knn Classifier,0.1,3,36,17,14,0.02721667198969278,0.576980056980057
Knn Classifier,0.1,3,37,17,14,0.048671005486544766,0.5883380816714151
Knn Classifier,0.1,3,38,17,14,0.02721667198969278,0.576980056980057
Knn Classifier,0.1,3,39,17,14,0.01330915034339695,0.5765052231718898
Classifier,Alpha Value,Cross_Val folds,N° Neighbors,Prediction Period,Parsing Day range,Score Std,Score average
Knn Classifier,0.1,3,1,19,16,0.010912141684977582,0.4737654320987654
Knn Classifier,0.1,3,2,19,16,0.021494426353679198,0.4367283950617284
Knn Classifier,0.1,3,3,19,16,0.10423237525165607,0.49228395061728397
Knn Classifier,0.1,3,4,19,16,0.07458670354070725,0.4382716049382716
Knn Classifier,0.1,3,5,19,16,0.11665278511706335,0.5447530864197531
Knn Classifier,0.1,3,6,19,16,0.09452711624144172,0.5030864197530864
Knn Classifier,0.1,3,7,19,16,0.08511470514282515,0.4398148148148147
Knn Classifier,0.1,3,8,19,16,0.12590171638500702,0.49382716049382713
Knn Classifier,0.1,3,9,19,16,0.10903408476947958,0.5185185185185185
Knn Classifier,0.1,3,10,19,16,0.09238660214256644,0.5432098765432098
Knn Classifier,0.1,3,11,19,16,0.06776079753117331,0.5401234567901234
Knn Classifier,0.1,3,12,19,16,0.060834578223540214,0.5509259259259259
Knn Classifier,0.1,3,13,19,16,0.10441499891381033,0.5601851851851852
Knn Classifier,0.1,3,14,19,16,0.04557044154393027,0.5771604938271605
Knn Classifier,0.1,3,15,19,16,0.047213143644377606,0.601851851851852
Knn Classifier,0.1,3,16,19,16,0.03295394522231887,0.5648148148148149
Knn Classifier,0.1,3,17,19,16,0.004364856673991001,0.5895061728395062
Knn Classifier,0.1,3,18,19,16,0.016476972611159452,0.6157407407407408
Knn Classifier,0.1,3,19,19,16,0.015276998358968634,0.6033950617283951
Knn Classifier,0.1,3,20,19,16,0.015276998358968634,0.6033950617283951
Knn Classifier,0.1,3,21,19,16,0.004364856673991001,0.5895061728395062
Knn Classifier,0.1,3,22,19,16,0.0604812282168686,0.5925925925925926
Knn Classifier,0.1,3,23,19,16,0.0604812282168686,0.5925925925925926
Knn Classifier,0.1,3,24,19,16,0.02837156838094171,0.5910493827160493
Knn Classifier,0.1,3,25,19,16,0.04456644777220264,0.5787037037037037
Knn Classifier,0.1,3,26,19,16,0.0461933010712832,0.6049382716049383
Knn Classifier,0.1,3,27,19,16,0.01573771454812586,0.5771604938271605
Knn Classifier,0.1,3,28,19,16,0.03388039876558664,0.6033950617283951
Knn Classifier,0.1,3,29,19,16,0.016476972611159452,0.6157407407407408
Knn Classifier,0.1,3,30,19,16,0.036059634091197314,0.5879629629629629
Knn Classifier,0.1,3,31,19,16,0.036059634091197314,0.5879629629629629
Knn Classifier,0.1,3,32,19,16,0.004364856673991001,0.5895061728395062
Knn Classifier,0.1,3,33,19,16,0.036059634091197314,0.5879629629629629
Knn Classifier,0.1,3,34,19,16,0.03805193828993194,0.5493827160493827
Knn Classifier,0.1,3,35,19,16,0.08511470514282515,0.5601851851851852
Knn Classifier,0.1,3,36,19,16,0.07145578335055694,0.5987654320987654
Knn Classifier,0.1,3,37,19,16,0.05724455861417103,0.5493827160493827
Knn Classifier,0.1,3,38,19,16,0.030941261814449724,0.5509259259259259
Knn Classifier,0.1,3,39,19,16,0.038611098775298794,0.5756172839506172
Classifier,Alpha Value,Cross_Val folds,N° Neighbors,Prediction Period,Parsing Day range,Score Std,Score average
Knn Classifier,0.1,3,1,21,18,0.03935866244193606,0.4363532763532763
Knn Classifier,0.1,3,2,21,18,0.11357610514384449,0.40672364672364675
Knn Classifier,0.1,3,3,21,18,0.07230345397680464,0.5138651471984805
Knn Classifier,0.1,3,4,21,18,0.08160491561573524,0.4615574548907882
Knn Classifier,0.1,3,5,21,18,0.15926437503710938,0.5652611585944919
Knn Classifier,0.1,3,6,21,18,0.11802110292310111,0.5514150047483382
Knn Classifier,0.1,3,7,21,18,0.1027846631309525,0.5632478632478631
Knn Classifier,0.1,3,8,21,18,0.10908849394210152,0.5765811965811966
Knn Classifier,0.1,3,9,21,18,0.05755893979277752,0.5651851851851851
Knn Classifier,0.1,3,10,21,18,0.080842236203591,0.5661728395061729
Knn Classifier,0.1,3,11,21,18,0.04561825243918843,0.6026970560303894
Knn Classifier,0.1,3,12,21,18,0.02681561365917084,0.6031718898385564
Knn Classifier,0.1,3,13,21,18,0.055136527383751285,0.6268755935422602
Knn Classifier,0.1,3,14,21,18,0.06412702006139831,0.6135422602089269
Knn Classifier,0.1,3,15,21,18,0.09891419507263348,0.6382336182336182
Knn Classifier,0.1,3,16,21,18,0.027616869853767444,0.6155175688509021
Knn Classifier,0.1,3,17,21,18,0.09070587164852353,0.6130674264007597
Knn Classifier,0.1,3,18,21,18,0.04680702726251913,0.6011965811965813
Knn Classifier,0.1,3,19,21,18,0.06412702006139831,0.6135422602089269
Knn Classifier,0.1,3,20,21,18,0.009620278261826468,0.5898385565052231
Knn Classifier,0.1,3,21,21,18,0.009620278261826468,0.5898385565052231
Knn Classifier,0.1,3,22,21,18,0.009205762617667548,0.5641595441595442
Knn Classifier,0.1,3,23,21,18,0.02965103811769383,0.5888509021842355
Knn Classifier,0.1,3,24,21,18,0.030034538219452588,0.6016714150047484
Knn Classifier,0.1,3,25,21,18,0.022251974790490486,0.563684710351377
Knn Classifier,0.1,3,26,21,18,0.009205762617667548,0.5641595441595442
Knn Classifier,0.1,3,27,21,18,0.01330915034339695,0.5765052231718898
Knn Classifier,0.1,3,28,21,18,0.021572719472353865,0.6021842355175688
Knn Classifier,0.1,3,29,21,18,0.048671005486544766,0.5883380816714151
Knn Classifier,0.1,3,30,21,18,0.02965103811769383,0.5888509021842355
Knn Classifier,0.1,3,31,21,18,0.0245361327227018,0.5518138651471984
Knn Classifier,0.1,3,32,21,18,0.04250354094663647,0.5779677113010447
Knn Classifier,0.1,3,33,21,18,0.05695726039703611,0.615954415954416
Knn Classifier,0.1,3,34,21,18,0.025367326825700354,0.5903133903133903
Knn Classifier,0.1,3,35,21,18,0.04355721930566283,0.614017094017094
Knn Classifier,0.1,3,36,21,18,0.07063421144562611,0.6016334283000949
Knn Classifier,0.1,3,37,21,18,0.040724901013235414,0.641633428300095
Knn Classifier,0.1,3,38,21,18,0.06346323934922503,0.6411206077872745
Knn Classifier,0.1,3,39,21,18,0.04532340012554158,0.5898005698005698
Classifier,Alpha Value,Cross_Val folds,N° Neighbors,Prediction Period,Parsing Day range,Score Std,Score average
Knn Classifier,0.1,3,1,23,20,0.0725237724293895,0.44871794871794873
Knn Classifier,0.1,3,2,23,20,0.05439282932204211,0.3461538461538462
Knn Classifier,0.1,3,3,23,20,0.11028622137234136,0.4102564102564103
Knn Classifier,0.1,3,4,23,20,0.11889254481404748,0.3974358974358975
Knn Classifier,0.1,3,5,23,20,0.17856908047671946,0.5128205128205128
Knn Classifier,0.1,3,6,23,20,0.1009488188975873,0.44871794871794873
Knn Classifier,0.1,3,7,23,20,0.09065471553673682,0.5128205128205128
Knn Classifier,0.1,3,8,23,20,0.15701857325533192,0.5384615384615384
Knn Classifier,0.1,3,9,23,20,0.11028622137234136,0.5128205128205128
Knn Classifier,0.1,3,10,23,20,0.04796996649710178,0.5256410256410257
Knn Classifier,0.1,3,11,23,20,0.11889254481404748,0.5512820512820513
Knn Classifier,0.1,3,12,23,20,0.06537204504606135,0.564102564102564
Knn Classifier,0.1,3,13,23,20,0.13688561861578605,0.576923076923077
Knn Classifier,0.1,3,14,23,20,0.1009488188975873,0.5512820512820512
Knn Classifier,0.1,3,15,23,20,0.09593993299420361,0.6025641025641025
Knn Classifier,0.1,3,16,23,20,0.08308641921035718,0.576923076923077
Knn Classifier,0.1,3,17,23,20,0.1009488188975873,0.5897435897435898
Knn Classifier,0.1,3,18,23,20,0.09593993299420361,0.6025641025641025
Knn Classifier,0.1,3,19,23,20,0.07903094875601252,0.5897435897435898
Knn Classifier,0.1,3,20,23,20,0.06537204504606134,0.5512820512820512
Knn Classifier,0.1,3,21,23,20,0.03626188621469472,0.5512820512820512
Knn Classifier,0.1,3,22,23,20,0.05439282932204213,0.576923076923077
Knn Classifier,0.1,3,23,23,20,0.05439282932204213,0.576923076923077
Knn Classifier,0.1,3,24,23,20,0.04796996649710182,0.5641025641025641
Knn Classifier,0.1,3,25,23,20,0.036261886214694776,0.564102564102564
Knn Classifier,0.1,3,26,23,20,0.08308641921035718,0.5384615384615384
Knn Classifier,0.1,3,27,23,20,0.04796996649710183,0.5512820512820512
Knn Classifier,0.1,3,28,23,20,0.03626188621469472,0.5512820512820512
Knn Classifier,0.1,3,29,23,20,0.0,0.5384615384615384
Knn Classifier,0.1,3,30,23,20,0.07903094875601252,0.5897435897435898
Knn Classifier,0.1,3,31,23,20,0.05439282932204213,0.576923076923077
Knn Classifier,0.1,3,32,23,20,0.018130943107347412,0.5897435897435898
Knn Classifier,0.1,3,33,23,20,0.036261886214694776,0.5897435897435898
Knn Classifier,0.1,3,34,23,20,0.05439282932204213,0.6153846153846154
Knn Classifier,0.1,3,35,23,20,0.018130943107347412,0.5897435897435898
Knn Classifier,0.1,3,36,23,20,0.03140371465106641,0.6153846153846153
Knn Classifier,0.1,3,37,23,20,0.01813094310734736,0.6282051282051282
Knn Classifier,0.1,3,38,23,20,0.08308641921035718,0.576923076923077
Knn Classifier,0.1,3,39,23,20,0.08308641921035718,0.576923076923077
Classifier,Alpha Value,Cross_Val folds,N° Neighbors,Prediction Period,Parsing Day range,Score Std,Score average
Knn Classifier,0.1,3,1,6,1,0.06374035934587462,0.4645061728395062
Knn Classifier,0.1,3,2,6,1,0.07458670354070725,0.43827160493827155
Knn Classifier,0.1,3,3,6,1,0.05707790743489793,0.49074074074074076
Knn Classifier,0.1,3,4,6,1,0.05242372762797231,0.3873456790123457
Knn Classifier,0.1,3,5,6,1,0.08705126405043491,0.49228395061728397
Knn Classifier,0.1,3,6,6,1,0.030553996717937217,0.4382716049382716
Knn Classifier,0.1,3,7,6,1,0.10484745525594466,0.441358024691358
Knn Classifier,0.1,3,8,6,1,0.11016400183688119,0.4290123456790123
Knn Classifier,0.1,3,9,6,1,0.06835566231589535,0.4537037037037037
Knn Classifier,0.1,3,10,6,1,0.08754231236841255,0.45216049382716045
Knn Classifier,0.1,3,11,6,1,0.06818124084683495,0.41358024691358025
Knn Classifier,0.1,3,12,6,1,0.051321880087394724,0.3996913580246913
Knn Classifier,0.1,3,13,6,1,0.08511470514282515,0.4398148148148148
Knn Classifier,0.1,3,14,6,1,0.07572743300237837,0.42283950617283944
Knn Classifier,0.1,3,15,6,1,0.0721522822688948,0.441358024691358
Knn Classifier,0.1,3,16,6,1,0.06891084432643858,0.4660493827160494
Knn Classifier,0.1,3,17,6,1,0.08505872703407821,0.4799382716049383
Knn Classifier,0.1,3,18,6,1,0.15421292512783175,0.49228395061728397
Knn Classifier,0.1,3,19,6,1,0.10593211297364517,0.478395061728395
Knn Classifier,0.1,3,20,6,1,0.05611005852684519,0.48302469135802467
Knn Classifier,0.1,3,21,6,1,0.07294013764257082,0.470679012345679
Knn Classifier,0.1,3,22,6,1,0.05534080579333675,0.4691358024691357
Knn Classifier,0.1,3,23,6,1,0.05819354208322472,0.523148148148148
Knn Classifier,0.1,3,24,6,1,0.05819354208322472,0.523148148148148
Knn Classifier,0.1,3,25,6,1,0.00872971334798208,0.49382716049382713
Knn Classifier,0.1,3,26,6,1,0.017045310211708742,0.4799382716049383
Knn Classifier,0.1,3,27,6,1,0.05534080579333674,0.46913580246913583
Knn Classifier,0.1,3,28,6,1,0.045830995076905856,0.5092592592592592
Knn Classifier,0.1,3,29,6,1,0.025168991404784083,0.507716049382716
Knn Classifier,0.1,3,30,6,1,0.05359183751291769,0.46759259259259256
Knn Classifier,0.1,3,31,6,1,0.08083827687474567,0.46913580246913583
Knn Classifier,0.1,3,32,6,1,0.03512286011339827,0.49382716049382713
Knn Classifier,0.1,3,33,6,1,0.02360657182218883,0.46759259259259256
Knn Classifier,0.1,3,34,6,1,0.006547285010986554,0.45370370370370366
Knn Classifier,0.1,3,35,6,1,0.006547285010986554,0.45370370370370366
Knn Classifier,0.1,3,36,6,1,0.006547285010986554,0.45370370370370366
Knn Classifier,0.1,3,37,6,1,0.006547285010986554,0.45370370370370366
Knn Classifier,0.1,3,38,6,1,0.006547285010986554,0.45370370370370366
Knn Classifier,0.1,3,39,6,1,0.006547285010986554,0.45370370370370366
Classifier,Alpha Value,Cross_Val folds,N° Neighbors,Prediction Period,Parsing Day range,Score Std,Score average
Knn Classifier,0.1,3,1,7,2,0.03872771145382877,0.592948717948718
Knn Classifier,0.1,3,2,7,2,0.03704046116102502,0.4861111111111111
Knn Classifier,0.1,3,3,7,2,0.1473971830751649,0.5844017094017094
Knn Classifier,0.1,3,4,7,2,0.0675024316193646,0.5149572649572649
Knn Classifier,0.1,3,5,7,2,0.0846110678342877,0.5555555555555555
Knn Classifier,0.1,3,6,7,2,0.08308641921035718,0.4230769230769231
Knn Classifier,0.1,3,7,7,2,0.0654418497056135,0.5021367521367521
Knn Classifier,0.1,3,8,7,2,0.07329090976983971,0.4882478632478633
Knn Classifier,0.1,3,9,7,2,0.0494001197508414,0.47542735042735035
Knn Classifier,0.1,3,10,7,2,0.021152766958571965,0.5534188034188033
Knn Classifier,0.1,3,11,7,2,0.01813094310734736,0.5128205128205128
Knn Classifier,0.1,3,12,7,2,0.03405422532160093,0.5405982905982906
Knn Classifier,0.1,3,13,7,2,0.03144004053325246,0.5395299145299145
Knn Classifier,0.1,3,14,7,2,0.03626188621469472,0.5256410256410257
Knn Classifier,0.1,3,15,7,2,0.05590374124765438,0.5373931623931624
Knn Classifier,0.1,3,16,7,2,0.05590374124765438,0.5373931623931624
Knn Classifier,0.1,3,17,7,2,0.047969966497101835,0.5512820512820512
Knn Classifier,0.1,3,18,7,2,0.03140371465106637,0.5384615384615384
Knn Classifier,0.1,3,19,7,2,0.0015109119256122756,0.5395299145299145
Knn Classifier,0.1,3,20,7,2,0.040794621991531596,0.5673076923076923
Knn Classifier,0.1,3,21,7,2,0.0015109119256122756,0.5395299145299145
Knn Classifier,0.1,3,22,7,2,0.017424686357158208,0.5523504273504273
Knn Classifier,0.1,3,23,7,2,0.03140371465106637,0.5384615384615384
Knn Classifier,0.1,3,24,7,2,0.017424686357158208,0.5523504273504273
Knn Classifier,0.1,3,25,7,2,0.019815424135674595,0.5662393162393163
Knn Classifier,0.1,3,26,7,2,0.019815424135674595,0.5662393162393163
Knn Classifier,0.1,3,27,7,2,0.021152766958571965,0.5534188034188033
Knn Classifier,0.1,3,28,7,2,0.021152766958571965,0.5534188034188033
Knn Classifier,0.1,3,29,7,2,0.021152766958571965,0.5534188034188033
Knn Classifier,0.1,3,30,7,2,0.021152766958571965,0.5534188034188033
Knn Classifier,0.1,3,31,7,2,0.021152766958571965,0.5534188034188033
Knn Classifier,0.1,3,32,7,2,0.021152766958571965,0.5534188034188033
Knn Classifier,0.1,3,33,7,2,0.021152766958571965,0.5534188034188033
Knn Classifier,0.1,3,34,7,2,0.021152766958571965,0.5534188034188033
Knn Classifier,0.1,3,35,7,2,0.021152766958571965,0.5534188034188033
Knn Classifier,0.1,3,36,7,2,0.021152766958571965,0.5534188034188033
Knn Classifier,0.1,3,37,7,2,0.021152766958571965,0.5534188034188033
Knn Classifier,0.1,3,38,7,2,0.021152766958571965,0.5534188034188033
Knn Classifier,0.1,3,39,7,2,0.021152766958571965,0.5534188034188033
Classifier,Alpha Value,Cross_Val folds,N° Neighbors,Prediction Period,Parsing Day range,Score Std,Score average
Knn Classifier,0.1,3,1,8,3,0.05130332645805925,0.552801519468186
Knn Classifier,0.1,3,2,8,3,0.027430767304776466,0.4229819563152897
Knn Classifier,0.1,3,3,8,3,0.034291023518548305,0.4348528015194682
Knn Classifier,0.1,3,4,8,3,0.06276754957526201,0.5108641975308642
Knn Classifier,0.1,3,5,8,3,0.0728915471970433,0.4476353276353276
Knn Classifier,0.1,3,6,8,3,0.02718971193546472,0.4615194681861348
Knn Classifier,0.1,3,7,8,3,0.014519073101887625,0.46199430199430197
Knn Classifier,0.1,3,8,8,3,0.02718971193546472,0.4615194681861348
Knn Classifier,0.1,3,9,8,3,0.009205762617667583,0.43584045584045583
Knn Classifier,0.1,3,10,8,3,0.05609929608080586,0.48818613485280155
Knn Classifier,0.1,3,11,8,3,0.05772166957095872,0.539031339031339
Knn Classifier,0.1,3,12,8,3,0.06209373368908246,0.5528395061728396
Knn Classifier,0.1,3,13,8,3,0.10430143356166409,0.5143779677113011
Knn Classifier,0.1,3,14,8,3,0.10073283727675707,0.47291547958214625
Knn Classifier,0.1,3,15,8,3,0.09166442922639177,0.435403608736942
Knn Classifier,0.1,3,16,8,3,0.07410856576372644,0.409724596391263
Knn Classifier,0.1,3,17,8,3,0.09259257895633866,0.47489078822412156
Knn Classifier,0.1,3,18,8,3,0.10943031439901214,0.4610826210826211
Knn Classifier,0.1,3,19,8,3,0.06994236426311985,0.4733903133903134
Knn Classifier,0.1,3,20,8,3,0.10372762004672989,0.44774928774928774
Knn Classifier,0.1,3,21,8,3,0.10126675526924911,0.43441595441595443
Knn Classifier,0.1,3,22,8,3,0.07386778688053298,0.4482241215574549
Knn Classifier,0.1,3,23,8,3,0.02453613272270179,0.4481861348528015
Knn Classifier,0.1,3,24,8,3,0.07386778688053298,0.4482241215574549
Knn Classifier,0.1,3,25,8,3,0.08658490423667967,0.4605698005698005
Knn Classifier,0.1,3,26,8,3,0.13402471967416965,0.4472744539411206
Knn Classifier,0.1,3,27,8,3,0.11046747941506965,0.46207027540360873
Knn Classifier,0.1,3,28,8,3,0.10582306088009102,0.4882241215574548
Knn Classifier,0.1,3,29,8,3,0.10340009964142817,0.4862488129154796
Knn Classifier,0.1,3,30,8,3,0.09149120093595083,0.4739031339031339
Knn Classifier,0.1,3,31,8,3,0.06944168580814687,0.5118898385565053
Knn Classifier,0.1,3,32,8,3,0.02718971193546472,0.4615194681861348
Knn Classifier,0.1,3,33,8,3,0.02718971193546472,0.4615194681861348
Knn Classifier,0.1,3,34,8,3,0.0634746127197505,0.4743779677113011
Knn Classifier,0.1,3,35,8,3,0.06994236426311985,0.4733903133903134
Knn Classifier,0.1,3,36,8,3,0.03935866244193606,0.4363532763532763
Knn Classifier,0.1,3,37,8,3,0.05660916963510409,0.42254510921177585
Knn Classifier,0.1,3,38,8,3,0.027216671989692767,0.423019943019943
Knn Classifier,0.1,3,39,8,3,0.02536732682570034,0.4096866096866097
Classifier,Alpha Value,Cross_Val folds,N° Neighbors,Prediction Period,Parsing Day range,Score Std,Score average
Knn Classifier,0.1,3,1,9,4,0.08109916794751387,0.48964862298195627
Knn Classifier,0.1,3,2,9,4,0.029651038117693842,0.4111490978157644
Knn Classifier,0.1,3,3,9,4,0.0636931755105274,0.41012345679012346
Knn Classifier,0.1,3,4,9,4,0.08500316059273412,0.485735992402659
Knn Classifier,0.1,3,5,9,4,0.04839691033962539,0.4600189933523267
Knn Classifier,0.1,3,6,9,4,0.025085739273360552,0.5261728395061729
Knn Classifier,0.1,3,7,9,4,0.022974907287808637,0.4748148148148148
Knn Classifier,0.1,3,8,9,4,0.02718971193546472,0.4615194681861348
Knn Classifier,0.1,3,9,9,4,0.042501707614065555,0.5010066476733144
Knn Classifier,0.1,3,10,9,4,0.04036240654035779,0.51335232668566
Knn Classifier,0.1,3,11,9,4,0.05426218933731517,0.48621082621082623
Knn Classifier,0.1,3,12,9,4,0.05732726754774683,0.5005318138651472
Knn Classifier,0.1,3,13,9,4,0.09149120093595083,0.4739031339031339
Knn Classifier,0.1,3,14,9,4,0.05570970084531766,0.5380436847103515
Knn Classifier,0.1,3,15,9,4,0.07344368083953495,0.5252231718898386
Knn Classifier,0.1,3,16,9,4,0.009205762617667548,0.5641595441595442
Knn Classifier,0.1,3,17,9,4,0.044388598122514715,0.5780056980056981
Knn Classifier,0.1,3,18,9,4,0.009099025072932481,0.5128395061728396
Knn Classifier,0.1,3,19,9,4,0.04597706482264413,0.5370180436847103
Knn Classifier,0.1,3,20,9,4,0.07743505654340066,0.5360303893637227
Knn Classifier,0.1,3,21,9,4,0.02721667198969278,0.576980056980057
Knn Classifier,0.1,3,22,9,4,0.0245361327227018,0.5518138651471984
Knn Classifier,0.1,3,23,9,4,0.0479248311216291,0.5626970560303893
Knn Classifier,0.1,3,24,9,4,0.06632652137637378,0.5365432098765432
Knn Classifier,0.1,3,25,9,4,0.031963628163542854,0.5118518518518519
Knn Classifier,0.1,3,26,9,4,0.02373752670042112,0.4866856600189933
Knn Classifier,0.1,3,27,9,4,0.10084048524227186,0.49808167141500476
Knn Classifier,0.1,3,28,9,4,0.09462388243876306,0.45906932573599235
Knn Classifier,0.1,3,29,9,4,0.087943462882206,0.4724026590693257
Knn Classifier,0.1,3,30,9,4,0.05886903073367944,0.47287749287749287
Knn Classifier,0.1,3,31,9,4,0.06743193268105917,0.4980436847103514
Knn Classifier,0.1,3,32,9,4,0.050173261706716495,0.48569800569800564
Knn Classifier,0.1,3,33,9,4,0.016938918618868884,0.46100664767331434
Knn Classifier,0.1,3,34,9,4,0.016938918618868884,0.46100664767331434
Knn Classifier,0.1,3,35,9,4,0.02508573927336052,0.4738271604938271
Knn Classifier,0.1,3,36,9,4,0.022251974790490514,0.43631528964862293
Knn Classifier,0.1,3,37,9,4,0.016938918618868884,0.46100664767331434
Knn Classifier,0.1,3,38,9,4,0.009284777459632462,0.44866096866096866
Knn Classifier,0.1,3,39,9,4,0.027297075218797456,0.46148148148148144
Classifier,Alpha Value,Cross_Val folds,N° Neighbors,Prediction Period,Parsing Day range,Score Std,Score average
Knn Classifier,0.1,3,1,10,5,0.06196871038547102,0.43781576448243115
Knn Classifier,0.1,3,2,10,5,0.05823314122966554,0.3988414055080722
Knn Classifier,0.1,3,3,10,5,0.03351300457113401,0.48617283950617285
